cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,          udm-x,           udm-y
1,0.565,0.005,0.005,0.0020160104,-1.239271196,5.406240515,9.361699574,8.993898306,-1114.711851,196.3524871,558.1488062,188.8927869
2,0.575,0.005,0.005,0.0009674578,-1.146975997,5.12971728,7.971295732,9.786047933,-902.362596,94.5961345,218.1186753,111.3843395
3,0.555,0.005,0.005,0.0067027623,-1.466806338,5.945851336,10.20166308,7.990623291,-3402.22969,855.0800924,2133.314273,373.8400508
4,0.565,0.015,0.005,0.0020804324,-1.032791399,5.879769098,11.73388761,9.931312599,-1730.261112,-1180.965781,772.3890495,245.1199588
5,0.545,0.005,0.005,0.013197289,-1.590718809,6.486580717,10.35740361,7.336295777,-6066.207816,1805.949427,4388.251996,312.0794778
6,0.555,0.015,0.005,0.0067708998,-1.267644572,6.345481447,11.8081688,7.783799392,-3251.385853,-96.29747173,2571.550757,282.8663498
7,0.535,0.005,0.005,0.0150451165,-1.669705175,6.908122122,9.566486494,7.131256093,-7301.330557,3759.169469,4547.184057,90.3002783
8,0.545,0.015,0.005,0.0146234787,-1.360243479,6.59753028,11.41586011,6.3460441,-7211.289818,1987.343693,5420.411924,-106.6959639
9,0.525,0.005,0.005,0.0132865063,-1.740494018,7.072771143,7.554005825,7.345827254,-6192.242879,4994.188996,2961.20017,86.99486984
10,0.535,0.015,0.005,0.0210151765,-1.355095409,6.792248469,9.836353271,5.183425981,-9991.931585,3378.310167,6428.861102,-924.1785054
11,0.515,0.005,0.005,0.0074541233,-1.896520416,6.919298425,4.604778084,7.646416091,-3111.090419,5384.108011,939.3767182,105.06169
12,0.525,0.015,0.005,0.0215112044,-1.443746062,6.752663728,6.613072377,4.472215506,-7188.384511,4457.585166,3980.103119,-1126.551274
13,0.505,0.005,0.005,0.0029113214,-2.43940541,5.869407021,1.417491493,7.591105479,251.8262235,4823.73406,170.0790629,75.92239763
14,0.515,0.015,0.005,0.0163668198,-1.800590395,6.321655292,2.421541951,4.171789822,-1992.48036,4556.179477,1144.745696,-582.8924915
15,0.495,0.005,0.005,0.0012262023,-2.989011087,3.819196223,-1.463411056,5.672070242,1243.825878,3583.803502,21.29842539,25.86739528
16,0.505,0.015,0.005,0.0113651344,-2.438518132,5.147067418,-1.707540754,4.068824695,825.708146,3952.110257,74.00629095,-109.1644517
17,0.485,0.005,0.005,0.0008717346,-2.889818563,3.332613362,-3.540572751,3.803544038,1086.33535,3028.173966,-4.112438657,2.976044645
18,0.495,0.015,0.005,0.010143126,-2.906223952,3.532635018,-4.762097203,3.359393721,1668.659291,3276.911987,-194.6813604,-18.17303603
19,0.475,0.005,0.005,0.0008087887,-2.729181665,2.926742515,-4.628335283,3.071394541,677.9272776,2618.769527,-15.71074439,1.196633585
20,0.485,0.015,0.005,0.0103306614,-2.916394265,2.77457006,-6.097689733,2.72433577,1311.543471,2640.140658,-437.5866623,-6.909718154
21,0.465,0.005,0.005,0.0007277201,-2.582773676,2.660494359,-4.994960957,3.217659451,495.673702,2359.585997,-20.25899459,4.679406387
22,0.475,0.015,0.005,0.0100988295,-2.870799604,2.417848226,-6.2895822,2.715765437,921.9954178,2386.127467,-477.244382,41.58770308
23,0.455,0.005,0.005,0.0006070921,-2.484773177,2.500960093,-5.052049128,3.645809908,465.9037542,2139.822422,-19.11560959,8.524405834
24,0.465,0.015,0.005,0.0088787887,-2.869192591,2.290765448,-6.190724156,3.092770965,651.3859183,1920.109132,-405.6933697,97.95731702
25,0.445,0.005,0.005,0.0004849196,-2.453985467,2.368576771,-5.092022679,4.5039918,435.8640129,2179.708901,-17.22344626,13.94188294
26,0.455,0.015,0.005,0.0067350283,-2.924693412,2.242159767,-6.014749548,3.632310695,481.8887,1928.157239,-283.7622037,127.6586163
27,0.435,0.005,0.005,0.0003870791,-2.479431406,2.196853766,-5.156902332,5.25762787,297.5970985,2333.524438,-15.30748455,17.49888369
28,0.445,0.015,0.005,0.0045987732,-3.049250301,2.187894842,-5.834965775,4.371479075,328.8289375,1872.350182,-177.7576914,139.3354403
29,0.425,0.005,0.005,0.0003188841,-2.520006967,1.9288433,-5.027079004,5.410734676,29.00831567,2467.036597,-12.14244734,16.86376859
30,0.435,0.015,0.005,0.0028835249,-3.188110347,2.05745806,-5.715598721,5.195790916,190.1819896,2007.321971,-107.7048619,133.7350195
31,0.415,0.005,0.005,0.0002836754,-2.513785513,1.577178262,-4.431520264,5.035466928,-362.7669058,2597.323343,-7.917290415,14.277405
32,0.425,0.015,0.005,0.0017474041,-3.284378477,1.84675379,-5.558117994,5.621940624,5.516118806,2219.724488,-61.38860448,101.926122
33,0.405,0.005,0.005,0.000278417,-2.438133864,1.23349031,-3.220836533,3.943336661,-422.2862967,2647.191445,-2.675282971,9.262273001
34,0.415,0.015,0.005,0.0010848012,-3.187407273,1.593577835,-5.116790539,5.716972888,-320.8502802,2147.765288,-32.8530203,70.21206401
35,0.405,0.015,0.005,0.0006186838,-2.865189578,1.405970338,-4.09777537,5.257751219,-568.9370862,2342.414366,-11.23646008,35.11348451
36,0.575,0.015,0.005,0.0009761809,-0.9289671926,5.498377616,10.84456932,11.4711032,123.625396,-1125.504641,330.580709,167.7038889
37,0.565,0.025,0.005,0.0030106587,-0.6124170457,6.080935044,10.8192892,9.634868922,139.4627566,-2344.984752,937.4979744,291.453064
38,0.555,0.025,0.005,0.0196771885,-0.1554069013,6.133969332,9.442296435,5.893350247,-4733.122976,1031.591133,4676.086124,-117.2317505
39,0.545,0.025,0.005,0.0708833419,-0.2409528726,5.402602235,6.575654892,3.811820188,-11501.446,4869.934096,11167.38397,-2606.116496
40,0.535,0.025,0.005,0.140618535,-0.5980132169,3.776332543,3.396726921,2.525086112,-12147.62045,6835.480681,11627.76209,-3642.088173
41,0.525,0.025,0.005,0.184196183,-1.023215095,2.659395136,0.988081036,1.877361743,-6758.968016,5685.327713,6265.153463,-2436.020804
42,0.515,0.025,0.005,0.1969220064,-1.344463615,2.032991119,-0.7144842247,1.601833985,-1581.387828,3968.471904,1466.750235,-1003.84209
43,0.505,0.025,0.005,0.1941867591,-1.546653334,1.707665784,-2.01917387,1.819448466,1321.766973,2453.538169,-943.3925951,223.1753875
44,0.495,0.025,0.005,0.176631617,-1.676008817,1.562549039,-2.803395742,2.148068163,2735.981416,777.9926094,-2654.81622,1378.804059
45,0.485,0.025,0.005,0.1531832856,-1.779214035,1.499423495,-3.138602216,2.429148661,2493.720128,66.09973458,-2888.554753,1975.566717
46,0.475,0.025,0.005,0.1277433111,-1.901895404,1.513308702,-3.27076426,2.818115021,1625.513106,-422.2606712,-2407.469043,2294.800417
47,0.465,0.025,0.005,0.1008244281,-2.059643288,1.586159661,-3.421591395,3.259418525,851.9882945,-348.8016393,-1873.449149,2301.677559
48,0.455,0.025,0.005,0.0744160414,-2.25703812,1.705114123,-3.678451682,3.786944929,342.2821453,-139.6189967,-1454.774016,2130.691196
49,0.445,0.025,0.005,0.0504994357,-2.501057184,1.866202741,-4.058621666,4.387991616,31.99661741,307.9329002,-1105.895273,1790.509754
50,0.435,0.025,0.005,0.0307447221,-2.800136511,2.0296817,-4.483796357,5.122462778,-283.1653008,780.3619464,-758.4258577,1393.182327
51,0.425,0.025,0.005,0.0165637812,-3.115203904,2.133503579,-4.761796056,5.709068485,-579.1042596,1332.002102,-410.1025593,890.535229
52,0.415,0.025,0.005,0.0084921794,-3.276294083,2.211672698,-4.708904657,6.178715739,-500.6315264,1643.409654,-186.3513311,516.0256142
53,0.405,0.025,0.005,0.004181917,-3.346198457,2.147085837,-4.127111872,6.229153547,-550.580048,1761.747784,-49.1822091,257.0900996
54,0.575,0.025,0.005,0.0010471063,-0.621303133,5.922446377,10.91498317,12.55021252,-392.4397311,-1571.997615,349.12988,200.5802508
55,0.565,0.035,0.005,0.0233478925,0.4442208034,5.586519256,5.173878532,6.962100239,1602.4775,1604.018887,1896.030233,551.4443709
56,0.555,0.035,0.005,0.240168048,0.0451147286,2.93979667,2.180866604,3.007178839,-11085.32116,2242.299182,10110.40282,318.9794075
57,0.545,0.035,0.005,0.4632725285,-0.3129580743,1.542659633,0.3055810741,1.671167345,-14469.27633,-549.9706016,8335.208487,1731.723167
58,0.535,0.035,0.005,0.5438912019,-0.6617744407,0.9656185032,-0.397334001,1.179495274,-11666.92201,-7286.776811,5467.168634,4421.791055
59,0.525,0.035,0.005,0.5662365957,-0.9194326044,0.7515993655,-0.7317835631,1.042418057,-10552.61735,-14022.5322,4588.329132,7110.997558
60,0.515,0.035,0.005,0.5268051082,-0.9663182135,0.7053049372,-1.102723895,1.186202246,5688.992057,-17552.58222,-2686.232355,9470.294004
61,0.505,0.035,0.005,0.4253637267,-0.9912228902,0.7453322513,-1.273553597,1.707097879,5705.124909,-17550.3731,-3380.472769,11515.65323
62,0.495,0.035,0.005,0.3354384677,-1.049926035,0.8350079353,-1.337736438,2.252867525,3068.547338,-13903.01787,-2200.37668,10839.86245
63,0.485,0.035,0.005,0.2671139119,-1.139712227,0.9078618756,-1.407320952,2.718378307,1647.15142,-10870.84943,-1431.075681,9681.993876
64,0.475,0.035,0.005,0.2153217228,-1.256670922,0.9784435386,-1.471383735,3.116485904,721.1914516,-8453.838003,-850.5609677,8469.617436
65,0.465,0.035,0.005,0.1741515331,-1.40207006,1.064546988,-1.543190671,3.510247387,64.69422336,-6626.814817,-428.1257489,7419.662564
66,0.455,0.035,0.005,0.1403284197,-1.579237953,1.176183483,-1.65531741,3.943536398,-393.7738552,-5266.672615,-180.2541008,6556.654508
67,0.445,0.035,0.005,0.11153403,-1.798341163,1.325255348,-1.855641602,4.432245487,-694.2567751,-4125.474975,-106.1603186,5756.309532
68,0.435,0.035,0.005,0.0862262617,-2.069073796,1.540009932,-2.193278913,5.050848389,-850.4616263,-3119.487908,-177.8755138,5027.910338
69,0.425,0.035,0.005,0.0630150658,-2.407446934,1.801040872,-2.654260949,5.711876158,-972.7467316,-2083.925643,-258.71142,4099.352909
70,0.415,0.035,0.005,0.0397983307,-2.771149251,2.068452353,-3.077043212,6.373520162,-1195.869024,-698.9567219,-202.060053,2843.737826
71,0.405,0.035,0.005,0.0237026276,-3.171187333,2.219673298,-3.150477346,6.79067228,-1309.550213,339.105552,8.106019011,1789.117745
72,0.575,0.035,0.005,0.0017651519,0.5090851352,6.031720245,8.363206884,11.92044677,2777.388563,-910.3750914,334.9851048,251.1592938
73,0.575,0.045,0.005,0.0081501105,0.9259053424,4.665871313,4.656223546,9.374533137,1075.135538,1598.709017,562.9049201,710.5369472
74,0.565,0.045,0.005,0.1567152645,0.2081623801,3.348429286,2.366086035,3.630854313,-6488.062332,1331.021679,5335.354792,698.2812952
75,0.555,0.045,0.005,0.3234516146,-0.2296149569,0.9504603425,0.7709636077,1.480709706,-9919.156321,-2557.83202,6487.465915,3437.985575
76,0.545,0.045,0.005,0.3524367353,-0.5579831541,0.2742151664,-0.1402535153,1.140768896,-4812.518593,-7436.788148,3094.785942,6419.937805
77,0.535,0.045,0.005,0.3811560994,-0.6896708757,0.2180434691,-0.5030030276,1.040762098,-2458.324342,-8972.466515,1597.183319,7039.415108
78,0.525,0.045,0.005,0.3872549391,-0.7136377611,0.267093749,-0.6746386996,0.9917337996,-425.1053638,-7618.818294,332.2613045,6173.734439
79,0.515,0.045,0.005,0.3515861574,-0.7166634985,0.377150891,-0.7648531708,1.184177475,509.500497,-6232.838554,-336.4969127,5635.272897
80,0.505,0.045,0.005,0.2784731713,-0.7323318016,0.4860154803,-0.7680108344,1.594884815,171.4145016,-4846.342222,-170.5013446,5299.014513
81,0.495,0.045,0.005,0.2176709769,-0.7709337935,0.5777462533,-0.7481252098,2.067273256,-205.6994324,-4066.93895,79.0268951,5160.894498
82,0.485,0.045,0.005,0.1747783874,-0.8336858245,0.6496519421,-0.7432849141,2.487046631,-423.5927631,-3446.710336,243.1693398,4942.406572
83,0.475,0.045,0.005,0.1452115927,-0.9184916313,0.7171602378,-0.7410638462,2.883048614,-617.1693477,-3069.05418,394.2541491,4812.721288
84,0.465,0.045,0.005,0.1245093841,-1.023308693,0.7932029285,-0.7357245626,3.291404082,-827.837052,-2944.012634,555.4774392,4825.351037
85,0.455,0.045,0.005,0.1091911339,-1.149063867,0.8824660959,-0.7344683831,3.729261058,-1061.323351,-2969.85325,720.4190615,4946.714167
86,0.445,0.045,0.005,0.0965732697,-1.309690254,0.9981164314,-0.7615326174,4.215155131,-1307.139537,-3046.254278,868.711469,5098.311563
87,0.435,0.045,0.005,0.0830886069,-1.510826463,1.149835379,-0.8616646698,4.780800053,-1494.283197,-2961.985695,911.3216751,5097.306775
88,0.425,0.045,0.005,0.069712516,-1.789745623,1.379048676,-1.068106885,5.448287035,-1674.908721,-2635.085111,873.31119,4924.501981
89,0.415,0.045,0.005,0.0571714476,-2.129811882,1.664074185,-1.388751039,6.207623766,-1780.926576,-2314.304039,756.2021882,4636.383328
90,0.405,0.045,0.005,0.0442428309,-2.549118983,1.987821532,-1.71038182,6.913453129,-1756.730695,-1736.74591,672.0810417,3946.914198
91,0.585,0.045,0.005,0.0009706012,-0.0528895333,6.242715102,7.131983608,14.22690484,2462.929487,720.659378,177.3681238,197.1003143
92,0.575,0.055,0.005,0.0162783891,0.7988519836,4.591448681,3.018775994,6.318179809,-697.9854039,1343.307794,458.7421581,356.8249906
93,0.565,0.055,0.005,0.1805143985,-0.0680464482,1.856256352,1.824340119,2.11158752,-6860.461296,1252.801634,5424.826911,731.9473824
94,0.555,0.055,0.005,0.1099501905,-0.5101007437,0.5019709584,1.22909819,1.211918114,-2885.647602,1119.634831,2510.172512,1024.661296
95,0.545,0.055,0.005,0.0964224245,-0.6413459059,0.1809846007,1.210898251,0.7912510192,-2661.247347,1549.753548,2304.75284,759.3562954
96,0.535,0.055,0.005,0.1191538251,-0.6376002623,0.161386601,1.029229743,0.6088028944,-3072.348544,1646.128465,2572.933304,690.6356847
97,0.525,0.055,0.005,0.1208542865,-0.59723595,0.1800576961,0.5632774297,0.6141378044,-1913.447043,1787.984216,1596.268644,597.0706398
98,0.515,0.055,0.005,0.0950601514,-0.5632021143,0.2724921519,0.1750727425,0.9040268196,-786.0530252,1851.849276,683.1139417,584.3489485
99,0.505,0.055,0.005,0.067591126,-0.5704594595,0.4033432963,0.0617793851,1.305035034,-495.5835994,1895.485488,406.9022577,580.3193
100,0.495,0.055,0.005,0.0558885495,-0.5894499985,0.4975354388,0.0966380539,1.698393868,-521.3769185,1822.600926,388.1055652,679.3003287
101,0.485,0.055,0.005,0.0498336159,-0.6343574248,0.5659298834,0.1267615748,2.082666974,-593.2443322,1694.476912,412.2104384,821.4416686
102,0.475,0.055,0.005,0.0456707935,-0.7023533779,0.6296290063,0.1155487288,2.489576007,-654.0588371,1535.403232,435.1629745,989.5806142
103,0.465,0.055,0.005,0.043428017,-0.7856779497,0.6980553908,0.0898810691,2.923274488,-724.6200476,1317.469055,474.830414,1206.773824
104,0.455,0.055,0.005,0.0431388097,-0.8853690042,0.7752186855,0.0731747595,3.383835066,-836.3607748,1010.600349,554.17097,1508.141334
105,0.445,0.055,0.005,0.0444674238,-1.00808201,0.8645798813,0.0666114635,3.885481024,-1016.116807,568.7474117,688.8887401,1936.426371
106,0.435,0.055,0.005,0.0477230866,-1.154794712,0.9753060192,0.0447077491,4.441356552,-1291.191391,-78.81924982,889.2627433,2569.590063
107,0.425,0.055,0.005,0.0506998646,-1.357718696,1.138744469,-0.0367615795,5.096153325,-1642.720649,-862.5199875,1118.993647,3352.353619
108,0.415,0.055,0.005,0.0495208789,-1.626016652,1.363171038,-0.2236056542,5.834329392,-1916.470764,-1403.819896,1229.944353,3921.301228
109,0.405,0.055,0.005,0.0437676615,-1.926094535,1.680535734,-0.5237221872,6.660770484,-1966.419087,-1412.379213,1131.453911,4018.12407
110,0.585,0.055,0.005,0.0015940754,0.6948696719,6.176394342,5.190859518,12.39297728,572.3169689,1373.1099,150.1363358,207.5927695
111,0.575,0.065,0.005,0.0475678271,0.3725241902,4.506562341,2.837694153,4.436444076,-1992.387304,1344.678308,1499.759796,-42.65854186
112,0.565,0.065,0.005,0.0885117382,-0.3114245437,1.490192242,2.372212027,1.918258077,-4184.942408,1438.216318,3499.851057,558.259892
113,0.555,0.065,0.005,0.0636452345,-0.6046211424,0.5549822591,2.079405825,1.1820441,-2712.019381,1554.382978,2390.048497,558.3804588
114,0.545,0.065,0.005,0.0962713724,-0.604431503,0.2271355144,1.953585017,0.5236812553,-4105.702423,1790.753117,3604.027447,417.8076963
115,0.535,0.065,0.005,0.1056740873,-0.5735477954,0.196719549,1.644491877,0.2353903871,-3786.818792,2381.201708,3276.927529,57.13222157
116,0.525,0.065,0.005,0.0758867559,-0.5077377966,0.2244572717,1.321283506,0.4426752926,-1835.199108,2319.383902,1662.261529,198.3221413
117,0.515,0.065,0.005,0.0297350015,-0.4300428507,0.330032478,1.242788428,0.9642904786,-571.1105857,2338.176667,528.0247634,200.2018583
118,0.505,0.065,0.005,0.0142183285,-0.4012295718,0.4591707397,1.365704665,1.357044948,-354.6919906,2391.488075,269.4902217,136.9424592
119,0.495,0.065,0.005,0.0134889161,-0.415131923,0.5368221242,1.46218971,1.647477892,-453.4857169,2373.236584,283.2884882,167.5983421
120,0.485,0.065,0.005,0.0136371093,-0.4658386248,0.5941153483,1.425176984,1.962163198,-520.5193183,2334.644631,297.7878166,215.4334318
121,0.475,0.065,0.005,0.0135150909,-0.5334680748,0.6507823788,1.290429758,2.339992833,-550.3583711,2292.113715,293.1463393,271.4986839
122,0.465,0.065,0.005,0.0135885116,-0.608915147,0.7115432804,1.129755978,2.768539058,-567.2391874,2220.37237,291.9792824,345.4363178
123,0.455,0.065,0.005,0.0145117204,-0.6976701723,0.7817036238,0.9925140147,3.225083408,-606.298893,2102.592706,318.5856232,460.5567116
124,0.445,0.065,0.005,0.0159817485,-0.7983119806,0.8594218125,0.8915435975,3.704446658,-673.4672788,1942.856818,371.2543636,625.0403301
125,0.435,0.065,0.005,0.0189865049,-0.9194826906,0.954527373,0.8195563205,4.210084832,-810.2144754,1687.249032,482.8476557,903.9120324
126,0.425,0.065,0.005,0.0230701779,-1.06187418,1.073775917,0.7518364682,4.802252215,-1039.876144,1280.915253,655.5536599,1347.632979
127,0.415,0.065,0.005,0.0285133888,-1.282570426,1.238870425,0.6444856416,5.472997653,-1420.899879,630.7857138,925.4716592,2033.446156
128,0.405,0.065,0.005,0.0330162555,-1.525157587,1.520950937,0.4486470647,6.289206897,-1836.162694,-96.29822415,1171.645775,2830.425466
129,0.585,0.065,0.005,0.0074554059,0.9561964652,5.788899297,4.084960904,10.24752423,-444.1763938,785.2427934,408.706901,582.4250478
130,0.575,0.075,0.005,0.0784917495,0.0201542205,3.743202674,2.56184802,3.900674378,-3329.480075,1265.302991,2783.603055,172.4592931
131,0.565,0.075,0.005,0.0483143917,-0.5187013338,1.52061632,2.306505735,2.018596614,-2182.288006,1588.438075,1879.547983,331.2953119
132,0.555,0.075,0.005,0.075353931,-0.5909488156,0.5454950946,2.27861625,0.8137576546,-3613.053935,1735.608465,3176.461386,296.9528983
133,0.545,0.075,0.005,0.1176170389,-0.5564644208,0.2483983132,2.030471415,0.1116245991,-5508.120635,2642.880566,4704.463726,-248.7293918
134,0.535,0.075,0.005,0.1087662346,-0.4936252341,0.25263825,1.701123272,0.0424205956,-3836.151648,2872.065493,3353.600186,-321.2149196
135,0.525,0.075,0.005,0.0561064496,-0.4193441359,0.3242524739,1.62035684,0.6304890529,-1447.316165,2406.388005,1375.083526,206.4522594
136,0.515,0.075,0.005,0.0181459966,-0.3357094787,0.4762932568,1.816999062,1.280528176,-433.9784918,2357.912972,452.3311403,168.9873437
137,0.505,0.075,0.005,0.0125320726,-0.3041459413,0.5816402315,2.098086108,1.547326463,-360.4720212,2349.226512,364.2175149,146.4137652
138,0.495,0.075,0.005,0.0121215163,-0.3196898619,0.6325612425,2.238643481,1.710348281,-470.9654981,2357.97889,387.6406306,163.3071188
139,0.485,0.075,0.005,0.0117528323,-0.3707939334,0.6770298928,2.218109173,1.948495851,-513.7881192,2371.234076,387.1731399,190.1490503
140,0.475,0.075,0.005,0.010748093,-0.432401126,0.7275819745,2.100709686,2.28583284,-525.6767677,2372.043547,350.9155707,215.8667869
141,0.465,0.075,0.005,0.0090391708,-0.4990922792,0.7804971677,1.944681714,2.699100089,-504.1483258,2371.478004,289.8472319,227.5585824
142,0.455,0.075,0.005,0.0080323647,-0.576140675,0.8395203077,1.787290538,3.148878324,-503.650734,2346.268808,256.3124708,250.4482702
143,0.445,0.075,0.005,0.0082177234,-0.6614856732,0.9040686229,1.643707295,3.617879488,-540.225121,2280.336173,265.7137882,312.8141442
144,0.435,0.075,0.005,0.009041945,-0.7661386463,0.9842901865,1.51791251,4.102004703,-598.585967,2189.810598,302.6458543,413.1095624
145,0.425,0.075,0.005,0.0105931849,-0.86302858,1.090185108,1.410663449,4.653947165,-693.1412398,2038.838809,371.034423,581.555629
146,0.415,0.075,0.005,0.0141433775,-1.042895684,1.234459186,1.315111776,5.252519497,-920.0315559,1728.491134,544.9332266,928.5698229
147,0.405,0.075,0.005,0.0201608931,-1.267750561,1.510309937,1.193304508,5.996110262,-1357.285467,1235.431569,863.5326216,1573.973278
148,0.585,0.075,0.005,0.0171796752,0.8961495071,5.313555033,3.257950809,8.42860879,-715.3915376,496.0454608,608.7284318,802.8710067
149,0.575,0.085,0.005,0.067062909,-0.1649451038,3.11638821,2.638612225,3.973994392,-3135.331558,517.2817794,2731.519688,835.5699189
150,0.565,0.085,0.005,0.0518183024,-0.5816935282,1.476996485,2.32498371,1.842538829,-2334.569088,1515.736298,2112.008404,265.6051705
151,0.555,0.085,0.005,0.1170777137,-0.5369230415,0.4515147806,2.189987367,0.2503403675,-5881.755296,2599.738648,5056.292892,-373.0216996
152,0.545,0.085,0.005,0.1325999009,-0.4599114674,0.280936112,1.909708507,-0.1980009069,-5781.82163,3617.838101,4885.117006,-987.3580579
153,0.535,0.085,0.005,0.0944414062,-0.3950021915,0.319761384,1.747694856,0.1472114423,-3017.22184,2913.076394,2713.73908,-218.5355697
154,0.525,0.085,0.005,0.0345601815,-0.3211345024,0.4592487454,1.893495119,1.099077551,-919.4273657,2412.261322,920.8679193,266.0480177
155,0.515,0.085,0.005,0.0137135723,-0.251312075,0.622855987,2.264529009,1.634751632,-396.8893676,2289.922713,427.8953264,172.1036436
156,0.505,0.085,0.005,0.0121851361,-0.2382840455,0.6865386055,2.56620159,1.703104874,-444.294549,2311.573821,442.4968959,160.3956934
157,0.495,0.085,0.005,0.0118719791,-0.2624949538,0.7174665659,2.681589553,1.752735529,-533.6289812,2352.826415,462.4770318,162.6271651
158,0.485,0.085,0.005,0.0114433386,-0.3125365903,0.7551444762,2.664772484,1.928403996,-548.7709244,2385.012683,456.0487936,179.7138205
159,0.475,0.085,0.005,0.0102844571,-0.3684390896,0.8038003194,2.582091552,2.227777494,-531.7081185,2407.888757,409.9387513,197.8435393
160,0.465,0.085,0.005,0.0084554544,-0.4290987261,0.8571014051,2.466895434,2.618739817,-487.8607713,2422.952398,335.1864296,203.8945029
161,0.455,0.085,0.005,0.0070378159,-0.49816795,0.9156458817,2.334434037,3.056543561,-462.6997442,2421.423069,278.5142383,210.5027424
162,0.445,0.085,0.005,0.0064462413,-0.5738902226,0.981542454,2.194591728,3.522159773,-469.7414378,2395.899459,256.3267729,235.2293605
163,0.435,0.085,0.005,0.0065235365,-0.6656145845,1.06323447,2.057824326,4.011023412,-504.2917166,2350.155167,264.054558,285.8067068
164,0.425,0.085,0.005,0.0068211244,-0.74033351,1.157303187,1.936189456,4.55883388,-549.1082638,2278.587019,282.4574531,358.9685978
165,0.415,0.085,0.005,0.0080346877,-0.8779809357,1.268269075,1.841206608,5.138553032,-655.6767748,2145.256139,355.2035727,505.5696477
166,0.405,0.085,0.005,0.0124269775,-1.091160126,1.535873018,1.74405005,5.849973961,-981.0509633,1877.902844,606.0085114,922.112199
167,0.585,0.085,0.005,0.0172403991,0.850562564,5.228149306,2.97648348,7.219446717,-702.8643075,767.8204035,474.3096708,444.2741083
168,0.575,0.095,0.005,0.0328066043,-0.339596143,3.105709984,2.813118704,3.890747452,-1778.130786,867.9674674,1462.091002,364.065979
169,0.565,0.095,0.005,0.0805193909,-0.5579576833,1.234849385,2.540223507,1.145890542,-4424.295923,1798.778925,3842.589476,-110.3332225
170,0.555,0.095,0.005,0.1564780038,-0.4193802652,0.3605205368,2.181841712,-0.1772604519,-8529.547701,4123.501738,7025.485405,-1452.46062
171,0.545,0.095,0.005,0.1289050105,-0.3414629367,0.3303606404,1.881043692,-0.2657618307,-5002.37511,3947.06312,4314.705265,-1157.293631
172,0.535,0.095,0.005,0.055858085,-0.2870313437,0.4265778889,1.988600402,0.6337300147,-1674.959146,2661.922736,1599.334513,145.5883821
173,0.525,0.095,0.005,0.0184536335,-0.2121159008,0.6261735601,2.401444877,1.602331526,-608.2815813,2379.793429,612.8039447,228.8806357
174,0.515,0.095,0.005,0.0120831047,-0.1668732053,0.7448885394,2.805458782,1.872679249,-490.4512133,2241.884113,479.8304146,182.0618579
175,0.505,0.095,0.005,0.0116703789,-0.1734382315,0.7716105984,3.005336674,1.783792576,-578.7173518,2299.441379,507.264594,161.5226291
176,0.495,0.095,0.005,0.0114207368,-0.2107446623,0.7907816506,3.043058197,1.762688282,-597.0056334,2350.981722,512.4184221,153.0587082
177,0.485,0.095,0.005,0.010934048,-0.2591790704,0.8249655151,3.006243696,1.893643075,-589.3195429,2406.443098,494.7292552,161.9104451
178,0.475,0.095,0.005,0.0097038875,-0.3118340178,0.8716854179,2.935219482,2.161043296,-548.9205444,2438.855305,439.1307107,174.37244
179,0.465,0.095,0.005,0.0080277254,-0.3693173503,0.9252678037,2.838317426,2.52266146,-492.4285398,2457.53968,362.2073841,180.3783217
180,0.455,0.095,0.005,0.0066486818,-0.4341856375,0.9848775761,2.717407455,2.936871102,-451.4172666,2466.845127,299.0125788,185.1985966
181,0.445,0.095,0.005,0.0058619221,-0.5044763056,1.054258661,2.58176407,3.396916715,-436.9453577,2458.002863,263.6550532,200.1314087
182,0.435,0.095,0.005,0.0057112917,-0.5894515614,1.144945923,2.448045255,3.895682746,-454.0994424,2431.606191,260.1980105,235.6335798
183,0.425,0.095,0.005,0.0056438142,-0.65457005,1.249094978,2.332395418,4.456251132,-477.903088,2389.069961,261.8734711,281.1780462
184,0.415,0.095,0.005,0.0058701298,-0.7620365253,1.357047335,2.243134719,5.057666573,-528.2496176,2327.478974,286.67831,353.0205711
185,0.405,0.095,0.005,0.0083786664,-0.9583719221,1.612960728,2.138551736,5.774306916,-735.7778391,2218.915988,443.6241354,596.0991644
186,0.585,0.095,0.005,0.0151973429,0.7797180863,5.294825972,3.064629903,6.675931613,-763.9740951,748.1330529,428.8515877,259.2175954
187,0.575,0.105,0.005,0.0278596148,-0.5896130364,3.139420248,2.443486392,3.26497754,-1143.739047,1388.094222,1142.398721,47.29040163
188,0.565,0.105,0.005,0.1556048772,-0.4454047521,0.8074801098,2.435570064,0.4141851417,-9748.961888,3268.673608,8054.939817,-1099.616449
189,0.555,0.105,0.005,0.1622843786,-0.2778240753,0.3486809912,2.156262213,-0.3612713928,-8196.359934,4869.733127,6774.761457,-1976.001455
190,0.545,0.105,0.005,0.0877576235,-0.2301856209,0.4049437117,2.120830531,0.0819027456,-3093.692858,3260.001202,2847.985932,-391.3270124
191,0.535,0.105,0.005,0.0261109654,-0.1680536248,0.5968220879,2.512737367,1.361348971,-861.2977156,2571.629008,904.2547402,257.8817448
